date	Treat_veg	Treat_OTC	Flunctional_group	Species	Plot	Position	vh 	vw 	nlc	nb	lll 	Dia 						
2022-01-23	withveg	noOTC	Geophyte	Dierama	9.6	10	45	66	3	NA	45	NA						
2022-03-22	withveg	noOTC	Geophyte	Dierama	9.6	10	NA	NA	NA	NA	NA	NA						
2021-11-17	withveg	noOTC	Grass	Eragrostis_capensis	9.6	3	15	225	NA	NA	NA	NA						
2022-01-23	withveg	noOTC	Grass	Eragrostis_capensis	9.6	3	24	156	NA	NA	NA	NA						
2022-03-22	withveg	noOTC	Grass	Eragrostis_capensis	9.6	3	33	870	NA	NA	NA	NA						
2021-11-17	withveg	noOTC	Grass	Aristidia_juciformis	9.6	8	20	196	NA	NA	NA	NA						
2022-01-23	withveg	noOTC	Grass	Aristidia_juciformis	9.6	8	22	24	NA	NA	NA	NA						
2022-03-22	withveg	noOTC	Grass	Aristidia_juciformis	9.6	8	17	36	NA	NA	NA	NA						
2021-11-17	withveg	noOTC	Grass	Melinis_nerviglumis_	9.6	9	5	49	NA	NA	NA	NA						
2022-01-23	withveg	noOTC	Grass	Melinis_nerviglumis_	9.6	9	NA	NA	NA	NA	NA	NA						
2022-03-22	withveg	noOTC	Grass	Melinis_nerviglumis_	9.6	9	NA	NA	NA	NA	NA	NA						
2021-11-17	noveg	noOTC	Succulent	Aloe_maculata	10.1	1	15	270	13	NA	8	NA						
2022-01-23	noveg	noOTC	Succulent	Aloe_maculata	10.1	1	12	256	10	NA	8	NA						
2022-03-22	noveg	noOTC	Succulent	Aloe_maculata	10.1	1	10	225	12	NA	10	NA						
2021-11-17	noveg	noOTC	Succulent	Euphorbia_clavarioides	10.1	5	6	224	NA	NA	6	NA						
2022-01-23	noveg	noOTC	Succulent	Euphorbia_clavarioides	10.1	5	4	208	NA	NA	4	NA						
2022-03-22	noveg	noOTC	Succulent	Euphorbia_clavarioides	10.1	5	6	256	NA	NA	6	NA						
2021-11-17	noveg	noOTC	Succulent	Cotyledon_orbicu	10.1	11	9	91	15	NA	8	NA						
2022-01-23	noveg	noOTC	Succulent	Cotyledon_orbicu	10.1	11	6	21	5	NA	6	NA						
2022-03-22	noveg	noOTC	Succulent	Cotyledon_orbicu	10.1	11	9	48	4	NA	9	NA						
2021-11-17	noveg	noOTC	Shrub	Cotoneaster	10.1	2	5	9	3	2	1	1.25						
2022-01-23	noveg	noOTC	Shrub	Cotoneaster	10.1	2	3	6	1	0	0	0.98						
2022-03-22	noveg	noOTC	Shrub	Cotoneaster	10.1	2	2	2.25	1	1	1	0.5						
2021-11-17	noveg	noOTC	Shrub	Leucosidea	10.1	6	40	460	30	4	1	3.88						
2022-01-23	noveg	noOTC	Shrub	Leucosidea	10.1	6	43	126	25	6	15	3.41						
2022-03-22	noveg	noOTC	Shrub	Leucosidea	10.1	6	40	540	25	4	2.4	4.5						
2021-11-17	noveg	noOTC	Shrub	Buddleja_loricata	10.1	12	39	760	13	8	9	6.16						
2022-01-23	noveg	noOTC	Shrub	Buddleja_loricata	10.1	12	41	1053	25	6	7	5.89						
2022-03-22	noveg	noOTC	Shrub	Buddleja_loricata	10.1	12	40	1024	25	5	7	6.18						
2021-11-17	noveg	noOTC	Geophyte	Watsonia_socialis	10.1	4	20	3	1	NA	20	NA						
2022-01-23	noveg	noOTC	Geophyte	Watsonia_socialis	10.1	4	NA	NA	NA	NA	NA	NA						
2022-03-22	noveg	noOTC	Geophyte	Watsonia_socialis	10.1	4	NA	NA	NA	NA	NA	NA						
2021-11-17	noveg	noOTC	Geophyte	Xerophyta_viscosa	10.1	7	10	36	5	NA	10	NA						
2022-01-23	noveg	noOTC	Geophyte	Xerophyta_viscosa	10.1	7	16	44	7	NA	16	NA						
2022-03-22	noveg	noOTC	Geophyte	Xerophyta_viscosa	10.1	7	30	320	4	NA	30	NA						
2021-11-17	noveg	noOTC	Shrub	Leucosidea	10.1	10	28	289	11	5	3	5.47						
2022-01-23	noveg	noOTC	Shrub	Leucosidea	10.1	10	26	135	10	5	4	7.54						
2022-03-22	noveg	noOTC	Shrub	Leucosidea	10.1	10	26	360	10	5	2.5	6.77						
2021-11-17	noveg	noOTC	Grass	Eragrostis_capensis	10.1	3	30	225	NA	NA	NA	NA						
2022-01-23	noveg	noOTC	Grass	Eragrostis_capensis	10.1	3	41	48	NA	NA	NA	NA						
2022-03-22	noveg	noOTC	Grass	Eragrostis_capensis	10.1	3	37	100	NA	NA	NA	NA						
2021-11-17	noveg	noOTC	Grass	Aristidia_juciformis	10.1	8	25	64	NA	NA	NA	NA						
2022-01-23	noveg	noOTC	Grass	Aristidia_juciformis	10.1	8	26	30	NA	NA	NA	NA						
2022-03-22	noveg	noOTC	Grass	Aristidia_juciformis	10.1	8	22	100	NA	NA	NA	NA						
2021-11-17	noveg	noOTC	Grass	Melinis_nerviglumis_	10.1	9	9	48	NA	NA	NA	NA						
2022-01-23	noveg	noOTC	Grass	Melinis_nerviglumis_	10.1	9	NA	NA	NA	NA	NA	NA						
2022-03-22	noveg	noOTC	Grass	Melinis_nerviglumis_	10.1	9	NA	NA	NA	NA	NA	NA						
2021-11-17	noveg	noOTC	Succulent	Aloe_maculata	10.2	1	19	400	11	NA	7	NA						
2022-01-23	noveg	noOTC	Succulent	Aloe_maculata	10.2	1	14	238	10	NA	8	NA						
2022-03-22	noveg	noOTC	Succulent	Aloe_maculata	10.2	1	11	256	10	NA	10	NA						
2021-11-17	noveg	noOTC	Succulent	Euphobia_pulvinata	10.2	6	5	225	NA	NA	5	NA						
2022-01-23	noveg	noOTC	Succulent	Euphobia_pulvinata	10.2	6	5	143	NA	NA	5	NA						
2022-03-22	noveg	noOTC	Succulent	Euphobia_pulvinata	10.2	6	5	169	NA	NA	5	NA						
2021-11-17	noveg	noOTC	Succulent	Cotyledon_orbicu	10.2	11	19	2	3	NA	19	NA						
2022-01-23	noveg	noOTC	Succulent	Cotyledon_orbicu	10.2	11	16	34	2	NA	16	NA						
2022-03-22	noveg	noOTC	Succulent	Cotyledon_orbicu	10.2	11	20	2	3	NA	20	NA						
2021-11-17	noveg	noOTC	Shrub	Cliffortia	10.2	2	11	50	7	2	1	4.73						
2022-01-23	noveg	noOTC	Shrub	Cliffortia	10.2	2	10	27	5	2	25	3.77						
2022-03-22	noveg	noOTC	Shrub	Cliffortia	10.2	2	9	100	12	2	2	4.24						
2021-11-17	noveg	noOTC	Shrub	Cotoneaster	10.2	5	30	600	29	2	12	3.4						
2022-01-23	noveg	noOTC	Shrub	Cotoneaster	10.2	5	40	240	3	3	12	7.12						
2022-03-22	noveg	noOTC	Shrub	Cotoneaster	10.2	5	40	529	6	4	13	7.76						
2021-11-17	noveg	noOTC	Shrub	Pyracantha	10.2	12	6	16	5	1	2	0.5						
2022-01-23	noveg	noOTC	Shrub	Pyracantha	10.2	12	9	8	2	0	3	1.06						
2022-03-22	noveg	noOTC	Shrub	Pyracantha	10.2	12	7	1	2	0	2	1.4						
2021-11-17	noveg	noOTC	Geophyte	Dierama	10.2	4	45	20	2	NA	NA	NA						
2022-01-23	noveg	noOTC	Geophyte	Dierama	10.2	4	NA	NA	NA	NA	NA	NA						
2022-03-22	noveg	noOTC	Geophyte	Dierama	10.2	4	NA	NA	NA	NA	NA	NA						
2021-11-17	noveg	noOTC	Geophyte	Kniphofia_lineariifolia	10.2	7	18	16	NA	NA	18	NA						
2022-01-23	noveg	noOTC	Geophyte	Kniphofia_lineariifolia	10.2	7	5	45	5	NA	8	NA						
2022-03-22	noveg	noOTC	Geophyte	Kniphofia_lineariifolia	10.2	7	27	110	NA	NA	27	NA						
2021-11-17	noveg	noOTC	Geophyte	Watsonia_socialis	10.2	10	11	49	8	NA	8	NA						
2022-01-23	noveg	noOTC	Geophyte	Watsonia_socialis	10.2	10	12	42	6	NA	8	NA						
2022-03-22	noveg	noOTC	Geophyte	Watsonia_socialis	10.2	10	11	64	10	NA	7	NA						
2021-11-17	noveg	noOTC	Grass	Eragrostis_capensis	10.2	3	50	210	NA	NA	NA	NA						
2022-01-23	noveg	noOTC	Grass	Eragrostis_capensis	10.2	3	52	228	NA	NA	NA	NA						
2022-03-22	noveg	noOTC	Grass	Eragrostis_capensis	10.2	3	40	225	NA	NA	NA	NA						
2021-11-17	noveg	noOTC	Grass	Aristidia_juciformis	10.2	8	40	121	NA	NA	NA	NA						
2022-01-23	noveg	noOTC	Grass	Aristidia_juciformis	10.2	8	43	108	NA	NA	NA	NA						
2022-03-22	noveg	noOTC	Grass	Aristidia_juciformis	10.2	8	38	484	NA	NA	NA	NA						
2021-11-17	noveg	noOTC	Grass	Melinis_nerviglumis_	10.2	9	8	64	NA	NA	NA	NA						
2022-01-23	noveg	noOTC	Grass	Melinis_nerviglumis_	10.2	9	11	117	NA	NA	NA	NA						
2022-03-22	noveg	noOTC	Grass	Melinis_nerviglumis_	10.2	9	10	196	NA	NA	NA	NA						
2021-11-17	withveg	noOTC	Succulent	Euphorbia__pulvinata	10.5	1	20	456	13	NA	20	NA						
2022-01-23	withveg	noOTC	Succulent	Euphorbia__pulvinata	10.5	1	18	660	16	NA	17	NA						
2022-03-22	withveg	noOTC	Succulent	Euphorbia__pulvinata	10.5	1	16	11.88	12	NA	18	NA						
2021-11-17	withveg	noOTC	Succulent	Euphorbia_pulvinata	10.5	6	9	156	NA	NA	9	NA						
2022-01-23	withveg	noOTC	Succulent	Euphorbia_pulvinata	10.5	6	7	132	NA	NA	7	NA						
2022-03-22	withveg	noOTC	Succulent	Euphorbia_pulvinata	10.5	6	8	182	NA	NA	8	NA						
2021-11-17	withveg	noOTC	Succulent	Euphorbia_clavarioides_	10.5	12	7	182	NA	NA	7	NA						
2022-01-23	withveg	noOTC	Succulent	Euphorbia_clavarioides_	10.5	12	4	192	NA	NA	4	NA						
2022-03-22	withveg	noOTC	Succulent	Euphorbia_clavarioides_	10.5	12	5	144	NA	NA	5	NA						
2021-11-17	withveg	noOTC	Shrub	Pyracantha	10.5	2	8	42	5	2	1	2.2						
2022-01-23	withveg	noOTC	Shrub	Pyracantha	10.5	2	9	6	2	2	1	1						
2022-03-22	withveg	noOTC	Shrub	Pyracantha	10.5	2	11	54	4	3	NA	2.08						
2021-11-17	withveg	noOTC	Shrub	Pyracantha	10.5	5	33	64	4	1	NA	3.6						
2022-01-23	withveg	noOTC	Shrub	Pyracantha	10.5	5	35	24	1	1	3	3.6						
2022-03-22	withveg	noOTC	Shrub	Pyracantha	10.5	5	36	49	1	1	2	4.32						
2021-11-17	withveg	noOTC	Shrub	Buddleja_salviifolia	10.5	11	36	440	15	3	2	6.95						
2022-01-23	withveg	noOTC	Shrub	Buddleja_salviifolia	10.5	11	38	323	25	3	3	4.02						
2022-03-22	withveg	noOTC	Shrub	Buddleja_salviifolia	10.5	11	37	252	25	3	3	6.16						
2021-11-17	withveg	noOTC	Geophyte	Kniphofia_lineariifolia	10.5	4	35	49	3	NA	35	NA						
2022-01-23	withveg	noOTC	Geophyte	Kniphofia_lineariifolia	10.5	4	41	14	3	NA	41	NA						
2022-03-22	withveg	noOTC	Geophyte	Kniphofia_lineariifolia	10.5	4	20	4	4	NA	20	NA						
2021-11-17	withveg	noOTC	Geophyte	Xerophyta	10.5	7	15	49	NA	NA	15	NA						
2022-01-23	withveg	noOTC	Geophyte	Xerophyta	10.5	7	30	175	15	NA	30	NA						
2022-03-22	withveg	noOTC	Geophyte	Xerophyta	10.5	7	35	750	10	NA	35	NA						
2021-11-17	withveg	noOTC	Geophyte	Crinum_bulbispermum	10.5	9	17	49	NA	NA	17	NA						
2022-01-23	withveg	noOTC	Geophyte	Crinum_bulbispermum	10.5	9	NA	NA	NA	NA	NA	NA						
2022-03-22	withveg	noOTC	Geophyte	Crinum_bulbispermum	10.5	9	NA	NA	NA	NA	NA	NA						
2021-11-17	withveg	noOTC	Grass	Eragrostis_capensis	10.5	3	13	36	NA	NA	13	NA						
2022-01-23	withveg	noOTC	Grass	Eragrostis_capensis	10.5	3	13	30	NA	NA	NA	NA						
2022-03-22	withveg	noOTC	Grass	Eragrostis_capensis	10.5	3	20	686	NA	NA	NA	NA						
2021-11-17	withveg	noOTC	Grass	Aristidia	10.5	8	16	49	NA	NA	NA	NA						
2022-01-23	withveg	noOTC	Grass	Aristidia	10.5	8	34	28	NA	NA	NA	NA						
2022-03-22	withveg	noOTC	Grass	Aristidia	10.5	8	25	49	NA	NA	NA	NA						
2021-11-17	withveg	noOTC	Grass	Melinis_nerviglumis_	10.5	10	16	63	NA	NA	NA	NA						
2022-01-23	withveg	noOTC	Grass	Melinis_nerviglumis_	10.5	10	23	180	4	NA	NA	NA						
2022-03-22	withveg	noOTC	Grass	Melinis_nerviglumis_	10.5	10	20	225	NA	NA	NA	NA						
2021-11-17	withveg	withOTC	Succulent	Euphorbia__pulvinata	10.6	1	18	725	13	NA	7	NA						
2022-01-23	withveg	withOTC	Succulent	Euphorbia__pulvinata	10.6	1	17	210	11	NA	8	NA						
2022-03-22	withveg	withOTC	Succulent	Euphorbia__pulvinata	10.6	1	17	400	7	NA	8	NA						
2021-11-17	withveg	withOTC	Succulent	Euphorbia_clavarioides	10.6	11	9	210	NA	NA	9	NA						
2022-01-23	withveg	withOTC	Succulent	Euphorbia_clavarioides	10.6	11	6	210	NA	NA	6	NA						
2022-03-22	withveg	withOTC	Succulent	Euphorbia_clavarioides	10.6	11	5	225	NA	NA	5	NA						
2021-11-17	withveg	withOTC	Succulent	Cotyledon_orbiculata	10.6	6	7	49	19	NA	6	NA						
2022-01-23	withveg	withOTC	Succulent	Cotyledon_orbiculata	10.6	6	7	40	18	NA	5	NA						
2022-03-22	withveg	withOTC	Succulent	Cotyledon_orbiculata	10.6	6	8	64	15	NA	5	NA						
2021-11-17	withveg	withOTC	Shrub	Cotoneaster	10.6	2	13	1	1	0	0.5	1.43						
2022-01-23	withveg	withOTC	Shrub	Cotoneaster	10.6	2	13.1	1	1	0	0.5	1.45						
2022-03-22	withveg	withOTC	Shrub	Cotoneaster	10.6	2	14	1	0	1	1	1.65						
2021-11-17	withveg	withOTC	Shrub	Cliffortia	10.6	5	44	48	3	1	4	7.51						
2022-01-23	withveg	withOTC	Shrub	Cliffortia	10.6	5	45	36	2	2	4.5	7.49						
2022-03-22	withveg	withOTC	Shrub	Cliffortia	10.6	5	48	100	7	1	5	8.72						
2021-11-17	withveg	withOTC	Shrub	Leucosidea	10.6	12	56	100	12	3	3	4.66						
2022-01-23	withveg	withOTC	Shrub	Leucosidea	10.6	12	54	90	25	5	2.5	4.02						
2022-03-22	withveg	withOTC	Shrub	Leucosidea	10.6	12	57	672	25	2	2	5.56						
2021-11-17	withveg	withOTC	Geophyte	Dierama	10.6	4	40	2	3	NA	40	NA						
2022-01-23	withveg	withOTC	Geophyte	Dierama	10.6	4	NA	NA	NA	NA	4	NA						
2022-03-22	withveg	withOTC	Geophyte	Dierama	10.6	4	14	2	3	NA	7	NA						
2021-11-17	withveg	withOTC	Geophyte	Kniphofia_lineariifolia	10.6	7	10	6	2	NA	NA	NA						
2022-01-23	withveg	withOTC	Geophyte	Kniphofia_lineariifolia	10.6	7	12	84	5	NA	12	NA						
2022-03-22	withveg	withOTC	Geophyte	Kniphofia_lineariifolia	10.6	7	16	18	4	NA	16	NA						
2021-11-17	withveg	withOTC	Geophyte	Xerophyta_viscosa_	10.6	10	33	4	2	NA	10	NA						
2022-01-23	withveg	withOTC	Geophyte	Xerophyta_viscosa_	10.6	10	33	6	3	NA	10	NA						
2022-03-22	withveg	withOTC	Geophyte	Xerophyta_viscosa_	10.6	10	NA	NA	NA	NA	NA	NA						
2021-11-17	withveg	withOTC	Grass	Eragrostis_capensis	10.6	3	25	132	NA	NA	NA	NA						
2022-01-23	withveg	withOTC	Grass	Eragrostis_capensis	10.6	3	38	112	NA	NA	NA	NA						
2022-03-22	withveg	withOTC	Grass	Eragrostis_capensis	10.6	3	64	360	NA	NA	NA	NA						
2021-11-17	withveg	withOTC	Grass	Aristidia_juciformis	10.6	8	80	156	NA	NA	NA	NA						
2022-01-23	withveg	withOTC	Grass	Aristidia_juciformis	10.6	8	27	56	NA	NA	NA	NA						
2022-03-22	withveg	withOTC	Grass	Aristidia_juciformis	10.6	8	35	144	NA	NA	NA	NA						
2021-11-17	withveg	withOTC	Grass	Melinis_nerviglumis_	10.6	9	11	64	NA	NA	NA	NA						
2022-01-23	withveg	withOTC	Grass	Melinis_nerviglumis_	10.6	9	15	30	NA	NA	NA	NA						
2022-03-22	withveg	withOTC	Grass	Melinis_nerviglumis_	10.6	9	NA	NA	NA	NA	NA	NA						
